sample_index,true_cfr_power,rms_scale,absolute_prediction_mse,existing_nmse_db,total_uncertainty,normalized_absolute_prediction_mse,normalized_nmse_db,normalized_total_uncertainty,aleatoric,epistemic,normalized_aleatoric,normalized_epistemic,regime
0,0.6140566468238831,0.7836176753044128,0.08007889240980148,-14.868459701538086,0.021131930872797966,0.1304096281528473,-14.868459701538086,0.0344136506319046,0.018776865676045418,0.0023550651967525482,0.03057839348912239,0.0038352571427822113,OOD-Near 120 ns
1,0.9030827283859253,0.9503066539764404,0.11163647472858429,-15.095315933227539,0.022765349596738815,0.12361709773540497,-15.095317840576172,0.0252084881067276,0.020234234631061554,0.0025311142671853304,0.02240573801100254,0.002802749164402485,OOD-Near 120 ns
2,0.8589515089988708,0.9267963767051697,0.10120269656181335,-15.308485984802246,0.022946849465370178,0.11782120168209076,-15.30848503112793,0.026714952662587166,0.0203730259090662,0.0025738233234733343,0.02371848188340664,0.0029964710120111704,OOD-Near 120 ns
3,1.0359692573547363,1.017825722694397,0.12155506014823914,-15.326367378234863,0.024266263470053673,0.11733463406562805,-15.326367378234863,0.023423729464411736,0.021531062200665474,0.00273520196788013,0.020783495157957077,0.002640234772115946,OOD-Near 120 ns
4,1.1561195850372314,1.0752300024032593,0.12825129926204681,-15.568979263305664,0.02452445775270462,0.11093255877494812,-15.568979263305664,0.021212734282016754,0.021732600405812263,0.0027918582782149315,0.01879788190126419,0.002414852613583207,OOD-Near 120 ns
5,0.5762900114059448,0.7591376900672913,0.08221343904733658,-14.47834587097168,0.021393263712525368,0.14265984296798706,-14.478344917297363,0.037122391164302826,0.019038992002606392,0.002354271477088332,0.03303717076778412,0.00408521993085742,OOD-Near 120 ns
6,1.0375819206237793,1.0186176300048828,0.10393362492322922,-16.01349639892578,0.023301994428038597,0.10016908496618271,-16.01349639892578,0.02245797961950302,0.02070085145533085,0.0026011427398771048,0.019951052963733673,0.0025069275870919228,OOD-Near 120 ns
7,1.2077674865722656,1.098984718322754,0.09770545363426208,-16.939786911010742,0.025824295356869698,0.08089756965637207,-16.939786911010742,0.021381843835115433,0.022883106023073196,0.0029411897994577885,0.018946615979075432,0.002435228554531932,OOD-Near 120 ns
8,1.1661055088043213,1.0798636674880981,0.1044972762465477,-16.499210357666016,0.024266062304377556,0.0896122008562088,-16.499210357666016,0.020809492096304893,0.02153014950454235,0.002735912799835205,0.018463294953107834,0.0023461966775357723,OOD-Near 120 ns
9,1.1145787239074707,1.0557360649108887,0.12435204535722733,-15.546829223632812,0.024702394381165504,0.11156865954399109,-15.546829223632812,0.022162986919283867,0.021874161437153816,0.002828233176842332,0.019625496119260788,0.002537490800023079,OOD-Near 120 ns
10,1.024099349975586,1.0119779109954834,0.11589251458644867,-15.483965873718262,0.024461738765239716,0.11316531151533127,-15.483965873718262,0.023886099457740784,0.02167312614619732,0.0027886121533811092,0.021163109689950943,0.0027229897677898407,OOD-Near 120 ns
11,0.7207810878753662,0.8489882946014404,0.07347257435321808,-15.938214302062988,0.02161126583814621,0.10193464159965515,-15.938214302062988,0.029983118176460266,0.01921604387462139,0.0023952217306941748,0.026660026982426643,0.0033230918925255537,OOD-Near 120 ns
12,1.4873275756835938,1.2195603847503662,0.1280118077993393,-16.67432403564453,0.026740968227386475,0.08606834709644318,-16.67432403564453,0.017979204654693604,0.023649662733078003,0.0030913050286471844,0.01590077579021454,0.0020784290973097086,OOD-Near 120 ns
13,0.7988660335540771,0.8937930464744568,0.10291571915149689,-14.922609329223633,0.021731426939368248,0.1288272589445114,-14.922609329223633,0.027202842757105827,0.019336704164743423,0.002394723240286112,0.02420518919825554,0.002997653093189001,OOD-Near 120 ns
14,0.575340986251831,0.7585123777389526,0.1028159111738205,-13.50187873840332,0.020685499534010887,0.17870429158210754,-13.50187873840332,0.03595346212387085,0.018418435007333755,0.0022670652251690626,0.03201307728886604,0.003940385300666094,OOD-Near 120 ns
15,0.8607711791992188,0.9277775287628174,0.116059310734272,-14.721626281738281,0.02242473140358925,0.1348317712545395,-14.721626281738281,0.02605190873146057,0.01993599161505699,0.002488739788532257,0.023160617798566818,0.0028912907000631094,OOD-Near 120 ns
16,1.4740605354309082,1.214108943939209,0.1482163816690445,-15.997160911560059,0.02675054594874382,0.10054971277713776,-15.997160911560059,0.01814752258360386,0.023647133260965347,0.003103412687778473,0.01604217290878296,0.0021053494419902563,OOD-Near 120 ns
17,0.7651575207710266,0.8747328519821167,0.10455617308616638,-14.663995742797852,0.021579623222351074,0.1366465836763382,-14.663995742797852,0.028202850371599197,0.019177138805389404,0.0024024834856390953,0.02506299503147602,0.0031398548744618893,OOD-Near 120 ns
18,1.7392899990081787,1.3188214302062988,0.14238928258419037,-16.891494750976562,0.02797072008252144,0.08186633139848709,-16.891494750976562,0.016081688925623894,0.02471068874001503,0.0032600308768451214,0.014207342639565468,0.0018743458203971386,OOD-Near 120 ns
19,0.9564899206161499,0.9780030250549316,0.09797924011945724,-15.915160179138184,0.02232607640326023,0.10243625938892365,-15.915160179138184,0.023341674357652664,0.01983959600329399,0.002486479701474309,0.020742086693644524,0.0025995878968387842,OOD-Near 120 ns
20,0.8821152448654175,0.9392098784446716,0.0973217561841011,-15.593057632446289,0.022432764992117882,0.11032772064208984,-15.593057632446289,0.025430651381611824,0.019928861409425735,0.0025039042811840773,0.022592129185795784,0.002838522894307971,OOD-Near 120 ns
21,1.12882661819458,1.062462568283081,0.1063070297241211,-16.28034782409668,0.023743128404021263,0.09417479485273361,-16.28034782409668,0.021033458411693573,0.02106541581451893,0.0026777118910104036,0.018661338835954666,0.0023721198085695505,OOD-Near 120 ns
22,0.5591371059417725,0.747754693031311,0.0920792818069458,-13.856287002563477,0.021424148231744766,0.16468103229999542,-13.856287002563477,0.038316451013088226,0.019053569063544273,0.0023705800995230675,0.034076739102602005,0.004239711444824934,OOD-Near 120 ns
23,1.2247458696365356,1.1066824197769165,0.10549484193325043,-16.671022415161133,0.026081522926688194,0.0861361026763916,-16.671022415161133,0.0212954580783844,0.023098977282643318,0.002982546342536807,0.018860220909118652,0.0024352369364351034,OOD-Near 120 ns
24,0.7655942440032959,0.8749824166297913,0.0944230705499649,-15.108981132507324,0.021743247285485268,0.12333304435014725,-15.10898208618164,0.0284004844725132,0.019334902986884117,0.0024083436001092196,0.025254765525460243,0.003145718015730381,OOD-Near 120 ns
25,0.8792870044708252,0.9377030730247498,0.1120237484574318,-14.968835830688477,0.022983422502875328,0.12740293145179749,-14.96883487701416,0.026138704270124435,0.020408205687999725,0.00257521728053689,0.02320994809269905,0.0029287561774253845,OOD-Near 120 ns
26,0.7137138843536377,0.8448159098625183,0.0845622792840004,-15.284265518188477,0.02114224247634411,0.11848203092813492,-15.284265518188477,0.02962285466492176,0.018808038905262947,0.002334203105419874,0.026352351531386375,0.003270502667874098,OOD-Near 120 ns
27,1.1740721464157104,1.0835460424423218,0.1136816069483757,-16.160587310791016,0.025258032605051994,0.09682677686214447,-16.160587310791016,0.021513186395168304,0.022389888763427734,0.0028681443072855473,0.019070284441113472,0.002442902885377407,OOD-Near 120 ns
28,1.3176394701004028,1.147884726524353,0.12404295057058334,-16.28353500366211,0.0248322281986475,0.09414029121398926,-16.28353500366211,0.018845995888113976,0.022017991170287132,0.0028142377268522978,0.016710178926587105,0.0021358176600188017,OOD-Near 120 ns
29,1.1855196952819824,1.088815689086914,0.10747470706701279,-16.445199966430664,0.024664029479026794,0.09065619856119156,-16.445199966430664,0.020804403349757195,0.02185894176363945,0.002805088646709919,0.018438277766108513,0.0023661258164793253,OOD-Near 120 ns
30,0.5919421315193176,0.7693777680397034,0.10894644260406494,-13.372467041015625,0.02120976895093918,0.18404912948608398,-13.372467994689941,0.03583081439137459,0.018870819360017776,0.002338948892429471,0.031879499554634094,0.003951313439756632,OOD-Near 120 ns
31,1.134739875793457,1.0652416944503784,0.12912678718566895,-15.459163665771484,0.02423451840877533,0.11379417032003403,-15.459163665771484,0.021356893703341484,0.02151828072965145,0.002716236747801304,0.01896318420767784,0.002393708797171712,OOD-Near 120 ns
32,0.9418507814407349,0.9704899787902832,0.10395313799381256,-15.591978073120117,0.023496538400650024,0.11037112772464752,-15.591978073120117,0.02494719997048378,0.02084341086447239,0.002653127769008279,0.022130269557237625,0.0028169299475848675,OOD-Near 120 ns
33,1.4500141143798828,1.2041653394699097,0.13245388865470886,-16.413442611694336,0.025940563529729843,0.0913466140627861,-16.413440704345703,0.01788986846804619,0.022999370470643044,0.0029411937575787306,0.015861479565501213,0.00202838983386755,OOD-Near 120 ns
34,0.8846142888069153,0.9405393600463867,0.11430478096008301,-14.908208847045898,0.022915510460734367,0.12921427190303802,-14.908207893371582,0.025904521346092224,0.020353855565190315,0.0025616551283746958,0.023008733987808228,0.0028957875911146402,OOD-Near 120 ns
35,0.9159945845603943,0.9570760726928711,0.12967076897621155,-14.510169982910156,0.023709379136562347,0.1415628045797348,-14.510169982910156,0.025883756577968597,0.02099752239882946,0.002711856970563531,0.022923195734620094,0.002960560144856572,OOD-Near 120 ns
36,1.3609683513641357,1.1666054725646973,0.15358056128025055,-15.494933128356934,0.027021996676921844,0.11284653097391129,-15.494933128356934,0.01985497772693634,0.023901719599962234,0.0031202773097902536,0.01756228879094124,0.0022926891688257456,OOD-Near 120 ns
37,1.077695369720459,1.0381211042404175,0.12323310226202011,-15.437321662902832,0.02488241158425808,0.11434873193502426,-15.437321662902832,0.02308853715658188,0.022042496129870415,0.0028399149887263775,0.02045336365699768,0.002635174198076129,OOD-Near 120 ns
38,0.9466413259506226,0.9729549288749695,0.13886381685733795,-14.354552268981934,0.023329289630055428,0.14669106900691986,-14.35455322265625,0.0246442761272192,0.020691873505711555,0.002637416124343872,0.021858198568224907,0.002786077558994293,OOD-Near 120 ns
39,0.889212965965271,0.9429808855056763,0.103176549077034,-15.376842498779297,0.023184804245829582,0.11603131145238876,-15.376842498779297,0.026073399931192398,0.020543424412608147,0.002641380066052079,0.023102929815649986,0.0029704696498811245,OOD-Near 120 ns
40,0.54552161693573,0.7385943531990051,0.0872114822268486,-13.9835205078125,0.02034035325050354,0.1598680466413498,-13.983521461486816,0.03728606179356575,0.01810290478169918,0.002237448701635003,0.03318457677960396,0.004101485013961792,OOD-Near 120 ns
41,0.8552800416946411,0.9248135089874268,0.11268065869808197,-14.82368278503418,0.023049741983413696,0.1317470818758011,-14.82368278503418,0.026949936524033546,0.020461680367588997,0.002588062547147274,0.023923953995108604,0.003025982528924942,OOD-Near 120 ns
42,0.7076007127761841,0.8411900401115417,0.08260373026132584,-15.348721504211426,0.021350368857383728,0.11673777550458908,-15.348721504211426,0.03017290309071541,0.018983501940965652,0.002366866683587432,0.026827985420823097,0.003344918368384242,OOD-Near 120 ns
43,0.901183009147644,0.9493066072463989,0.10615339130163193,-15.309208869934082,0.023295026272535324,0.11779336631298065,-15.309208869934082,0.02584938518702984,0.020652838051319122,0.0026421884540468454,0.022917473688721657,0.0029319110326468945,OOD-Near 120 ns
44,1.1301586627960205,1.0630892515182495,0.12063214182853699,-15.738386154174805,0.02522330731153488,0.1067391186952591,-15.738384246826172,0.02231837622821331,0.022306470200419426,0.0029168373439460993,0.019737467169761658,0.00258090952411294,OOD-Near 120 ns
45,1.2601773738861084,1.1225762367248535,0.12156443297863007,-16.174209594726562,0.024966919794678688,0.09646613150835037,-16.174209594726562,0.01981222629547119,0.022147666662931442,0.0028192526660859585,0.017575038596987724,0.00223718723282218,OOD-Near 120 ns
46,1.0211787223815918,1.0105339288711548,0.12535212934017181,-15.131113052368164,0.023688998073339462,0.12275237590074539,-15.131113052368164,0.023197699338197708,0.021018479019403458,0.00267051812261343,0.020582566037774086,0.002615132834762335,OOD-Near 120 ns
47,0.6111667156219482,0.7817715406417847,0.0850592628121376,-14.587069511413574,0.0217566080391407,0.1391752064228058,-14.587069511413574,0.035598479211330414,0.019322585314512253,0.002434021793305874,0.03161589801311493,0.0039825825951993465,OOD-Near 120 ns
48,0.7893060445785522,0.8884289860725403,0.10142914205789566,-14.92933177947998,0.0218990258872509,0.1285042017698288,-14.92933177947998,0.027744658291339874,0.019466741010546684,0.0024322853423655033,0.024663109332323074,0.0030815491918474436,OOD-Near 120 ns
49,0.7298578023910522,0.8543171286582947,0.10193155705928802,-14.571077346801758,0.022445015609264374,0.13965947926044464,-14.571077346801758,0.03075258806347847,0.01991657353937626,0.0025284430012106895,0.027288293465971947,0.003464295295998454,OOD-Near 120 ns
50,0.7684126496315002,0.8765915036201477,0.1078888550400734,-14.542311668395996,0.02235855534672737,0.1404048651456833,-14.542311668395996,0.029097067192196846,0.01983795501291752,0.0025206005666404963,0.025816798210144043,0.0032802694477140903,OOD-Near 120 ns
51,0.9883862733840942,0.9941761493682861,0.10595504939556122,-15.717880249023438,0.02472028136253357,0.10720004886388779,-15.717879295349121,0.02501074969768524,0.02187672071158886,0.002843561116605997,0.022133776918053627,0.0028769734781235456,OOD-Near 120 ns
52,1.0271883010864258,1.0135029554367065,0.11794624477624893,-15.422412872314453,0.023840878158807755,0.11482436954975128,-15.422412872314453,0.023209840059280396,0.02116657979786396,0.0026742981281131506,0.020606327801942825,0.002603512955829501,OOD-Near 120 ns
53,0.9249820709228516,0.9617598652839661,0.09569080919027328,-15.874231338500977,0.023145735263824463,0.10345153510570526,-15.874231338500977,0.025022901594638824,0.020533472299575806,0.0026122627314180136,0.02219877950847149,0.002824122551828623,OOD-Near 120 ns
54,1.0996177196502686,1.0486265420913696,0.10419405251741409,-16.255949020385742,0.02375705912709236,0.09475480765104294,-16.255949020385742,0.021604835987091064,0.02107206918299198,0.0026849894784390926,0.019163087010383606,0.002441748045384884,OOD-Near 120 ns
55,0.8868030309677124,0.9417021870613098,0.12151875346899033,-14.654510498046875,0.02378901280462742,0.13703015446662903,-14.654510498046875,0.026825588196516037,0.02111154794692993,0.0026774650905281305,0.023806355893611908,0.0030192332342267036,OOD-Near 120 ns
56,1.0893199443817139,1.043704867362976,0.1199457198381424,-15.6029052734375,0.02387571521103382,0.11011065542697906,-15.6029052734375,0.021918000653386116,0.021209780126810074,0.0026659348513931036,0.019470661878585815,0.0024473387748003006,OOD-Near 120 ns
57,0.7952312231063843,0.8917573690414429,0.09544584155082703,-15.230402946472168,0.022341322153806686,0.12002275884151459,-15.230401992797852,0.02809411846101284,0.01985393837094307,0.0024873828515410423,0.024966245517134666,0.003127873642370105,OOD-Near 120 ns
58,1.0877033472061157,1.0429301261901855,0.136014923453331,-15.049781799316406,0.02433580346405506,0.12504781782627106,-15.049781799316406,0.022373566403985023,0.02156548574566841,0.0027703172527253628,0.019826624542474747,0.002546941861510277,OOD-Near 120 ns
59,0.601231575012207,0.7753912210464478,0.09652524441480637,-13.964733123779297,0.021365772932767868,0.16054588556289673,-13.964733123779297,0.03553667664527893,0.018999679014086723,0.0023660941515117884,0.03160126507282257,0.0039354125037789345,OOD-Near 120 ns
60,0.9299607872962952,0.9643447399139404,0.09891267120838165,-15.752373695373535,0.0226718932390213,0.10636219382286072,-15.752373695373535,0.024379407986998558,0.020103590562939644,0.002568303607404232,0.021617675200104713,0.002761733252555132,OOD-Near 120 ns
61,0.5246877670288086,0.7243533730506897,0.11308661848306656,-12.684825897216797,0.02177371457219124,0.21553125977516174,-12.684825897216797,0.04149842634797096,0.019341444596648216,0.0024322704412043095,0.03686277195811272,0.004635652992874384,OOD-Near 120 ns
62,1.1266202926635742,1.061423659324646,0.10896041989326477,-16.166711807250977,0.025464579463005066,0.09671441465616226,-16.166711807250977,0.022602628916502,0.022559992969036102,0.0029045874252915382,0.020024485886096954,0.0025781423319131136,OOD-Near 120 ns
63,0.7541189789772034,0.8684002161026001,0.08661002665758133,-15.420938491821289,0.022733958438038826,0.11484929919242859,-15.420938491821289,0.03014638088643551,0.020175201818346977,0.0025587568525224924,0.026753339916467667,0.0033930412027984858,OOD-Near 120 ns
64,1.428783893585205,1.1953175067901611,0.13009820878505707,-16.426027297973633,0.02604222297668457,0.09105519950389862,-16.426027297973633,0.01822684518992901,0.023092392832040787,0.0029498303774744272,0.016162270680069923,0.0020645742770284414,OOD-Near 120 ns
65,1.2217670679092407,1.1053357124328613,0.13099738955497742,-15.717748641967773,0.023767633363604546,0.10721960663795471,-15.71774959564209,0.019453490152955055,0.02111736126244068,0.002650271402671933,0.017284277826547623,0.0021692116279155016,OOD-Near 120 ns
66,1.014352798461914,1.0071508884429932,0.13622824847698212,-14.73879337310791,0.023715192452073097,0.13430064916610718,-14.73879337310791,0.023379629477858543,0.02100295200943947,0.002712240209802985,0.02070576697587967,0.002673862734809518,OOD-Near 120 ns
67,0.7803317308425903,0.8833638429641724,0.1253824084997177,-13.960126876831055,0.022188302129507065,0.16067835688591003,-13.960126876831055,0.028434447944164276,0.019704580307006836,0.002483722288161516,0.025251543149352074,0.003182905726134777,OOD-Near 120 ns
68,0.9666411876678467,0.9831791520118713,0.11694713681936264,-15.194153785705566,0.02311832457780838,0.12098297476768494,-15.194153785705566,0.02391613833606243,0.020538147538900375,0.002580176340416074,0.02124691940844059,0.0026692182291299105,OOD-Near 120 ns
69,0.8210340738296509,0.9061093330383301,0.12094958871603012,-14.337578773498535,0.02358604595065117,0.1473136842250824,-14.337579727172852,0.028727242723107338,0.020941250026226044,0.002644795458763838,0.025505945086479187,0.0032212981022894382,OOD-Near 120 ns
70,1.0819423198699951,1.040164589881897,0.11120564490556717,-15.902303695678711,0.024830596521496773,0.10278332978487015,-15.902303695678711,0.02295001782476902,0.02202444337308407,0.002806153381243348,0.020356392487883568,0.002593625569716096,OOD-Near 120 ns
71,1.5004843473434448,1.2249425649642944,0.15963438153266907,-15.749937057495117,0.025878507643938065,0.10638857632875443,-15.749937057495117,0.01724676974117756,0.022928280755877495,0.002950226189568639,0.015280586667358875,0.0019661826081573963,OOD-Near 120 ns
72,0.9639517068862915,0.981810450553894,0.11780824512243271,-15.150196075439453,0.02547408454120159,0.12221382558345795,-15.150197982788086,0.02642672322690487,0.022579951211810112,0.0028941333293914795,0.023424359038472176,0.0030023634899407625,OOD-Near 120 ns
73,1.1733698844909668,1.0832220315933228,0.12042965739965439,-15.908342361450195,0.024620071053504944,0.1026357114315033,-15.908342361450195,0.02098236046731472,0.0218218844383955,0.002798185683786869,0.018597617745399475,0.0023847429547458887,OOD-Near 120 ns
74,1.2787413597106934,1.1308144330978394,0.11045241355895996,-16.65645408630371,0.02424856275320053,0.0863758772611618,-16.656455993652344,0.018962837755680084,0.021502207964658737,0.002746355487033725,0.01681513525545597,0.002147702034562826,OOD-Near 120 ns
75,1.2847951650619507,1.1334880590438843,0.17356990277767181,-14.71351432800293,0.02542305365204811,0.13509538769721985,-14.71351432800293,0.019787631928920746,0.022522497922182083,0.0029005552642047405,0.017530029639601707,0.0022576013579964638,OOD-Near 120 ns
76,0.6886803507804871,0.8298676609992981,0.11174743622541428,-13.920036315917969,0.02170788124203682,0.1622631549835205,-13.920038223266602,0.03152098506689072,0.019283616915345192,0.0024242650251835585,0.02800082415342331,0.0035201599821448326,OOD-Near 120 ns
77,1.3573600053787231,1.165057897567749,0.1380380094051361,-15.946126937866211,0.024382978677749634,0.1016959473490715,-15.946126937866211,0.017963528633117676,0.021646646782755852,0.0027363309636712074,0.015947608277201653,0.002015921287238598,OOD-Near 120 ns
78,1.074941635131836,1.0367939472198486,0.12001878768205643,-15.540925025939941,0.023770544677972794,0.11165142804384232,-15.540925025939941,0.022113336250185966,0.02108609303832054,0.002684452570974827,0.019616035744547844,0.002497300738468766,OOD-Near 120 ns
79,1.289732813835144,1.1356639862060547,0.12503723800182343,-16.15605926513672,0.02464791014790535,0.09694817662239075,-16.15605926513672,0.019110865890979767,0.021872689947485924,0.0027752206660807133,0.016959086060523987,0.0021517795976251364,OOD-Near 120 ns
80,1.2918298244476318,1.1365869045257568,0.1404121071100235,-15.658020973205566,0.025559913367033005,0.10869242250919342,-15.658020973205566,0.019785819575190544,0.022640762850642204,0.0029191498178988695,0.017526118084788322,0.0022597014904022217,OOD-Near 120 ns
81,0.7841713428497314,0.8855345249176025,0.08503787219524384,-15.667675971984863,0.021485263481736183,0.10844296962022781,-15.667675971984863,0.02739868499338627,0.01910068839788437,0.0023845748510211706,0.02435779944062233,0.0030408850871026516,OOD-Near 120 ns
82,1.3230104446411133,1.1502219438552856,0.1456523835659027,-15.601834297180176,0.026260077953338623,0.11009164154529572,-15.60183334350586,0.01984873041510582,0.023233048617839813,0.003027029102668166,0.017560744658112526,0.0022879857569932938,OOD-Near 120 ns
83,1.295668363571167,1.1382743120193481,0.15015068650245667,-15.379958152770996,0.026411399245262146,0.11588667333126068,-15.379958152770996,0.02038438245654106,0.02337603084743023,0.003035367466509342,0.01804167777299881,0.0023427039850503206,OOD-Near 120 ns
84,1.0255889892578125,1.0127136707305908,0.111437126994133,-15.659441947937012,0.024478185921907425,0.10865671932697296,-15.659441947937012,0.023867443203926086,0.02169007807970047,0.0027881076093763113,0.02114889957010746,0.0027185429353266954,OOD-Near 120 ns
85,0.9534238576889038,0.9764342308044434,0.12232194095849991,-14.939718246459961,0.023902222514152527,0.12829755246639252,-14.939718246459961,0.025069881230592728,0.021190699189901352,0.002711522625759244,0.022225895896553993,0.00284398440271616,OOD-Near 120 ns
86,0.5997989177703857,0.774466872215271,0.07604997605085373,-14.987458229064941,0.02080923691391945,0.12679246068000793,-14.987458229064941,0.03469368815422058,0.018517380580306053,0.0022918565664440393,0.0308726467192173,0.0038210414350032806,OOD-Near 120 ns
87,0.7360127568244934,0.8579118847846985,0.10804364085197449,-14.350528717041016,0.02136942371726036,0.14679588377475739,-14.350528717041016,0.029034040868282318,0.01901046372950077,0.0023589609190821648,0.02582898736000061,0.0032050544396042824,OOD-Near 120 ns
88,0.9057435989379883,0.9517056345939636,0.09120138734579086,-15.992034912109375,0.023150969296693802,0.1006922721862793,-15.992034912109375,0.025560177862644196,0.02055867202579975,0.002592297038063407,0.022698113694787025,0.0028620650991797447,OOD-Near 120 ns
89,1.3555428981781006,1.1642777919769287,0.12009592354297638,-16.54381561279297,0.02485480345785618,0.08859619498252869,-16.54381561279297,0.018335681408643723,0.02203308418393135,0.002821719041094184,0.016254065558314323,0.002081615384668112,OOD-Near 120 ns
90,0.666463315486908,0.8163720369338989,0.08932171016931534,-14.748087882995605,0.020849939435720444,0.13402344286441803,-14.748087882995605,0.031284451484680176,0.018557433038949966,0.0022925070952624083,0.027844643220305443,0.0034398098941892385,OOD-Near 120 ns
91,1.9907786846160889,1.4109495878219604,0.2174844592809677,-15.634683609008789,0.03194686397910118,0.10924592614173889,-15.634681701660156,0.016047421842813492,0.02812221832573414,0.0038246463518589735,0.014126240275800228,0.0019211811013519764,OOD-Near 120 ns
92,1.1201940774917603,1.0583921670913696,0.10117840766906738,-16.46207046508789,0.02412310801446438,0.09032222628593445,-16.462068557739258,0.021534757688641548,0.021391678601503372,0.00273142964579165,0.019096404314041138,0.0024383538402616978,OOD-Near 120 ns
93,1.4024502038955688,1.1842509508132935,0.12780752778053284,-16.424278259277344,0.02649126760661602,0.09113158285617828,-16.424278259277344,0.018889274448156357,0.02342657558619976,0.0030646915547549725,0.016704034060239792,0.0021852408535778522,OOD-Near 120 ns
94,1.2539284229278564,1.119789481163025,0.10632660239934921,-16.7376708984375,0.025755710899829865,0.0847947895526886,-16.7376708984375,0.020540017634630203,0.022817840799689293,0.002937871031463146,0.018197083845734596,0.0023429335560649633,OOD-Near 120 ns
95,1.192897915840149,1.0921986103057861,0.10053714364767075,-16.763336181640625,0.026194468140602112,0.08427976071834564,-16.763336181640625,0.02195868454873562,0.02318708971142769,0.003007378662005067,0.01943761482834816,0.002521069487556815,OOD-Near 120 ns
96,0.7851746082305908,0.8861007690429688,0.08609173446893692,-15.621347427368164,0.022852472960948944,0.10964661091566086,-15.621347427368164,0.02910495549440384,0.02028246410191059,0.002570008160546422,0.025831788778305054,0.00327316764742136,OOD-Near 120 ns
97,0.8967759609222412,0.9469825625419617,0.09475534409284592,-15.780301094055176,0.022618453949689865,0.10566221922636032,-15.780302047729492,0.025221968069672585,0.02006794884800911,0.0025505060330033302,0.02237788401544094,0.002844083821401,OOD-Near 120 ns
98,1.004789113998413,1.0023916959762573,0.10893227905035019,-15.668222427368164,0.022347819060087204,0.10841307789087296,-15.668222427368164,0.02224130369722843,0.019825724884867668,0.002522094873711467,0.019731229171156883,0.0025100738275796175,OOD-Near 120 ns
99,1.6478725671768188,1.283694863319397,0.1802324652671814,-15.630847930908203,0.028901277109980583,0.1093728244304657,-15.630847930908203,0.017538538202643394,0.025463921949267387,0.0034373553935438395,0.015452603809535503,0.002085935091599822,OOD-Near 120 ns
100,1.3264706134796143,1.1517250537872314,0.11928112804889679,-16.4815673828125,0.024407336488366127,0.0899236872792244,-16.4815673828125,0.01840020902454853,0.021636728197336197,0.0027706087566912174,0.01631150208413601,0.002088707173243165,OOD-Near 120 ns
101,0.8598098754882812,0.9272593259811401,0.11695478856563568,-14.684344291687012,0.02240825816988945,0.13602399826049805,-14.684344291687012,0.026061875745654106,0.01989203691482544,0.002516221022233367,0.023135390132665634,0.0029264853801578283,OOD-Near 120 ns
102,1.2418709993362427,1.114392638206482,0.15178577601909637,-15.148984909057617,0.02419937402009964,0.12222345918416977,-15.14898681640625,0.01948622241616249,0.02147073671221733,0.0027286370750516653,0.017289023846387863,0.0021971985697746277,OOD-Near 120 ns
103,0.803288996219635,0.8962638974189758,0.10202696174383163,-14.983160018920898,0.02241898700594902,0.12701153755187988,-14.983160018920898,0.027908992022275925,0.019912898540496826,0.002506087999790907,0.02478920854628086,0.0031197837088257074,OOD-Near 120 ns
104,1.423168659210205,1.192966341972351,0.16043609380722046,-15.500436782836914,0.02621486596763134,0.11273159831762314,-15.500436782836914,0.01842007040977478,0.023193413391709328,0.0030214523430913687,0.016297023743391037,0.0021230459678918123,OOD-Near 120 ns
105,0.7188118696212769,0.8478277325630188,0.09372520446777344,-14.869098663330078,0.022030051797628403,0.13038906455039978,-14.869098663330078,0.030647866427898407,0.019552208483219147,0.002477842615917325,0.0272007305175066,0.003447136376053095,OOD-Near 120 ns
106,1.6547808647155762,1.2863829135894775,0.1562894880771637,-16.26814079284668,0.02762598916888237,0.09444723278284073,-16.26814079284668,0.016694651916623116,0.024451497942209244,0.003174491925165057,0.014776275493204594,0.0019183760741725564,OOD-Near 120 ns
107,1.2537474632263184,1.1197086572647095,0.12259253859519958,-16.11899185180664,0.02325279638171196,0.09778089076280594,-16.11899185180664,0.018546633422374725,0.020677322521805763,0.002575472928583622,0.016492413356900215,0.0020542198326438665,OOD-Near 120 ns
108,0.5980857610702515,0.7733600735664368,0.08774151653051376,-14.355409622192383,0.021304314956068993,0.14670391380786896,-14.355409622192383,0.035620834678411484,0.01893571950495243,0.0023685952182859182,0.0316605418920517,0.003960293717682362,OOD-Near 120 ns
109,1.0916810035705566,1.0448354482650757,0.11179790645837784,-15.918886184692383,0.024263955652713776,0.10240893065929413,-15.918886184692383,0.022226231172680855,0.021512480452656746,0.0027514747343957424,0.01970583014190197,0.002520401729270816,OOD-Near 120 ns
110,0.5633165836334229,0.7505441904067993,0.08075491338968277,-14.455328941345215,0.021195756271481514,0.14335617423057556,-14.455328941345215,0.0376267246901989,0.01882854290306568,0.0023672140669077635,0.03342444449663162,0.004202280193567276,OOD-Near 120 ns
111,1.0468106269836426,1.0231376886367798,0.1033945381641388,-16.075138092041016,0.025192156434059143,0.09877099841833115,-16.075138092041016,0.02406563051044941,0.022303394973278046,0.002888762392103672,0.021306045353412628,0.0027595844585448503,OOD-Near 120 ns
112,1.3361377716064453,1.155914306640625,0.12946653366088867,-16.158727645874023,0.02712317183613777,0.09689608961343765,-16.158727645874023,0.020299682393670082,0.02401413582265377,0.0031090357806533575,0.017972799018025398,0.002326882677152753,OOD-Near 120 ns
