delay_ns,seed,scope,regime,ng,metric,mean,median,q90,q95,q99,finite
130,20260921,partial_large,id80,16,nmse_omitted_db,-18.537560719680787,-18.53767681121826,-17.99793586730957,-17.849026679992676,-17.54822853088379,True
130,20260921,partial_large,id80,16,epistemic,0.006685219038836658,0.006362532498314977,0.008265999611467123,0.009205507952719929,0.011872422602027657,True
130,20260921,partial_large,id80,16,aleatoric,0.04758071421980858,0.047034699469804764,0.051659976691007616,0.05356922894716263,0.05795631229877472,True
130,20260921,partial_large,id80,32,nmse_omitted_db,-15.706373693084716,-15.718683242797852,-15.064831924438476,-14.895932865142822,-14.523336086273194,True
130,20260921,partial_large,id80,32,epistemic,0.021816464710049333,0.019564618356525898,0.02968057487159968,0.035395788773894314,0.057521631233394245,True
130,20260921,partial_large,id80,32,aleatoric,0.08864417570829392,0.0874411016702652,0.09763804450631142,0.10152044966816902,0.11142576910555363,True
130,20260921,partial_large,far1ms,4,nmse_omitted_db,0.25063071844717927,0.23861201852560043,0.3937228024005891,0.4471606507897377,0.5790307164192201,True
130,20260921,partial_large,far1ms,4,epistemic,0.0038996482111047955,0.0033174222335219383,0.005756448861211539,0.007225220580585303,0.013098238632082992,True
130,20260921,partial_large,far1ms,4,aleatoric,0.01723696014098823,0.017044901847839355,0.01912257019430399,0.01989224525168538,0.021786397192627194,True
130,20260921,partial_large,far1ms,8,nmse_omitted_db,0.5988539452403784,0.5800320208072662,0.8590277254581452,0.9489298135042191,1.164364104270936,True
130,20260921,partial_large,far1ms,8,epistemic,0.013305736273014918,0.009923662059009075,0.021095630712807182,0.029206383973360082,0.06468494504690203,True
130,20260921,partial_large,far1ms,8,aleatoric,0.037783418143168095,0.03734784014523029,0.042888274416327477,0.04495007861405611,0.04910766169428832,True
130,20260921,partial_large,far1ms,16,nmse_omitted_db,2.057714507508278,2.0664658546447754,2.2879688501358033,2.346550762653351,2.4416147398948675,True
130,20260921,partial_large,far1ms,16,epistemic,21.07331694945544,0.8870912492275238,18.842325210571293,42.154071807861335,283.09756591796923,True
130,20260921,partial_large,far1ms,16,aleatoric,0.0902414560250938,0.08758362755179405,0.1130769118666649,0.12290375009179118,0.14980380594730383,True
