sample_index,nmse_omitted_db,aleatoric,epistemic,total_uncertainty,regime
89,-17.31838035583496,0.023693827912211418,0.0031846771016716957,0.02687850594520569,ID-Easy 20 ns
90,-17.083189010620117,0.020862240344285965,0.0026175554376095533,0.023479795083403587,ID-Easy 20 ns
91,-16.877090454101562,0.017131255939602852,0.002127119107171893,0.019258374348282814,ID-Easy 20 ns
92,-18.815996170043945,0.024879341945052147,0.003154237987473607,0.028033580631017685,ID-Easy 20 ns
93,-17.85016632080078,0.0170737411826849,0.0020675286650657654,0.019141269847750664,ID-Easy 20 ns
94,-17.777677536010742,0.030670244246721268,0.0041219331324100494,0.03479217737913132,ID-Easy 20 ns
95,-18.1931209564209,0.024455124512314796,0.0033094659447669983,0.027764590457081795,ID-Easy 20 ns
96,-17.569198608398438,0.016918044537305832,0.001992139033973217,0.018910184502601624,ID-Easy 20 ns
97,-18.23194122314453,0.020449912175536156,0.002619788283482194,0.023069700226187706,ID-Easy 20 ns
98,-19.479848861694336,0.018940739333629608,0.0022456187289208174,0.021186357364058495,ID-Easy 20 ns
99,-16.989055633544922,0.017084578052163124,0.0020561213605105877,0.019140699878335,ID-Easy 20 ns
100,-18.26409149169922,0.02329421415925026,0.0032517698127776384,0.02654598467051983,ID-Easy 20 ns
101,-17.806903839111328,0.023782070726156235,0.0031270678155124187,0.02690913900732994,ID-Easy 20 ns
102,-18.743907928466797,0.02005453035235405,0.002427045488730073,0.02248157560825348,ID-Easy 20 ns
103,-18.642547607421875,0.021574191749095917,0.002829556120559573,0.02440374717116356,ID-Easy 20 ns
104,-18.240060806274414,0.018732348456978798,0.002217751694843173,0.02095009945333004,ID-Easy 20 ns
105,-17.542173385620117,0.018549509346485138,0.0022314260713756084,0.020780935883522034,ID-Easy 20 ns
106,-16.422218322753906,0.016754698008298874,0.002005622023716569,0.0187603197991848,ID-Easy 20 ns
107,-18.373817443847656,0.024486562237143517,0.0031598268542438745,0.027646388858556747,ID-Easy 20 ns
108,-17.810396194458008,0.020375406369566917,0.0025700980331748724,0.022945504635572433,ID-Easy 20 ns
109,-18.183610916137695,0.024555034935474396,0.003493993543088436,0.028049029409885406,ID-Easy 20 ns
110,-17.723783493041992,0.02155192382633686,0.0026474010664969683,0.02419932559132576,ID-Easy 20 ns
111,-18.038503646850586,0.020543145015835762,0.002515465021133423,0.023058610036969185,ID-Easy 20 ns
112,-16.150959014892578,0.01757434941828251,0.0020892906468361616,0.01966363936662674,ID-Easy 20 ns
113,-17.4031982421875,0.017062265425920486,0.002074640244245529,0.019136905670166016,ID-Easy 20 ns
114,-18.077919006347656,0.022194581106305122,0.0026336635928601027,0.024828244000673294,ID-Easy 20 ns
115,-17.63011360168457,0.01847267895936966,0.002213559579104185,0.020686239004135132,ID-Easy 20 ns
116,-17.447717666625977,0.02167034149169922,0.002818431006744504,0.024488773196935654,ID-Easy 20 ns
117,-18.872854232788086,0.019055267795920372,0.0022637327201664448,0.02131900005042553,ID-Easy 20 ns
118,-17.400299072265625,0.024878809228539467,0.003398045664653182,0.028276855126023293,ID-Easy 20 ns
119,-16.696931838989258,0.016344362869858742,0.001946315518580377,0.018290678039193153,ID-Easy 20 ns
120,-16.601240158081055,0.018048563972115517,0.0022621878888458014,0.02031075209379196,ID-Easy 20 ns
121,-17.64067268371582,0.025219198316335678,0.003385875141248107,0.02860507369041443,ID-Easy 20 ns
122,-17.837575912475586,0.017180712893605232,0.0020703915506601334,0.019251104444265366,ID-Easy 20 ns
123,-18.613487243652344,0.025392374023795128,0.003380307462066412,0.028772681951522827,ID-Easy 20 ns
124,-18.065322875976562,0.020876344293355942,0.0026317299343645573,0.02350807376205921,ID-Easy 20 ns
125,-16.773157119750977,0.01566796749830246,0.0018544496269896626,0.0175224170088768,ID-Easy 20 ns
126,-18.39447021484375,0.0267525352537632,0.0034873902332037687,0.030239924788475037,ID-Easy 20 ns
127,-17.112411499023438,0.02239823155105114,0.002904867520555854,0.025303099304437637,ID-Easy 20 ns
128,-18.737287521362305,0.023706866428256035,0.0033008649479597807,0.027007730677723885,ID-Easy 20 ns
129,-17.722002029418945,0.017995435744524002,0.0022492255084216595,0.02024466171860695,ID-Easy 20 ns
130,-17.583648681640625,0.017015056684613228,0.0020926869474351406,0.019107744097709656,ID-Easy 20 ns
131,-16.394054412841797,0.02226862870156765,0.0030033481307327747,0.025271976366639137,ID-Easy 20 ns
132,-17.75054931640625,0.02924835868179798,0.004228827077895403,0.033477187156677246,ID-Easy 20 ns
133,-18.346637725830078,0.024033626541495323,0.0031883344054222107,0.027221960946917534,ID-Easy 20 ns
134,-17.685997009277344,0.019767098128795624,0.0025474189314991236,0.022314516827464104,ID-Easy 20 ns
135,-17.47021484375,0.02442234940826893,0.0034326340537518263,0.027854982763528824,ID-Easy 20 ns
136,-17.880264282226562,0.02109658345580101,0.0026049248408526182,0.023701507598161697,ID-Easy 20 ns
137,-17.2301025390625,0.02025487832725048,0.0025303298607468605,0.022785209119319916,ID-Easy 20 ns
138,-17.2500057220459,0.02522539533674717,0.0033726959954947233,0.028598090633749962,ID-Easy 20 ns
139,-17.694055557250977,0.02216600440442562,0.0028748095501214266,0.02504081465303898,ID-Easy 20 ns
140,-17.714645385742188,0.01856963522732258,0.0022697686217725277,0.020839404314756393,ID-Easy 20 ns
141,-17.302104949951172,0.022283796221017838,0.003058584639802575,0.02534238062798977,ID-Easy 20 ns
142,-17.598709106445312,0.021063489839434624,0.002668845234438777,0.02373233437538147,ID-Easy 20 ns
143,-17.2269344329834,0.02371501922607422,0.003207956440746784,0.02692297473549843,ID-Easy 20 ns
144,-18.802946090698242,0.022043509408831596,0.002706879051402211,0.02475038915872574,ID-Easy 20 ns
145,-16.961027145385742,0.02244577743113041,0.002960208570584655,0.025405986234545708,ID-Easy 20 ns
146,-17.692790985107422,0.023789482191205025,0.003261200850829482,0.02705068327486515,ID-Easy 20 ns
147,-17.73103141784668,0.019531914964318275,0.0023533825296908617,0.021885298192501068,ID-Easy 20 ns
148,-17.7664852142334,0.01873498037457466,0.002282100962474942,0.021017082035541534,ID-Easy 20 ns
149,-17.259607315063477,0.020657923072576523,0.002559083281084895,0.023217005655169487,ID-Easy 20 ns
150,-17.640544891357422,0.017355673015117645,0.0020713515114039183,0.019427023828029633,ID-Easy 20 ns
151,-17.913864135742188,0.024445895105600357,0.00322086364030838,0.027666758745908737,ID-Easy 20 ns
152,-18.356182098388672,0.017896616831421852,0.0021034704986959696,0.020000087097287178,ID-Easy 20 ns
153,-17.871313095092773,0.019433824345469475,0.0023125088773667812,0.021746333688497543,ID-Easy 20 ns
154,-17.37437629699707,0.020251067355275154,0.002505627693608403,0.02275669574737549,ID-Easy 20 ns
155,-17.800500869750977,0.019746819511055946,0.0024354562629014254,0.022182276472449303,ID-Easy 20 ns
156,-17.720457077026367,0.02759849652647972,0.003972579259425402,0.031571075320243835,ID-Easy 20 ns
157,-17.23650550842285,0.017844438552856445,0.0021330653689801693,0.019977504387497902,ID-Easy 20 ns
158,-18.110774993896484,0.021976914256811142,0.0028279172256588936,0.02480483055114746,ID-Easy 20 ns
159,-17.008956909179688,0.01971706561744213,0.0025056973099708557,0.022222762927412987,ID-Easy 20 ns
160,-18.454727172851562,0.021792812272906303,0.002894691191613674,0.024687502533197403,ID-Easy 20 ns
161,-18.096534729003906,0.016726873815059662,0.001970494631677866,0.01869736798107624,ID-Easy 20 ns
162,-16.86602020263672,0.02387670986354351,0.0031733433715999126,0.02705005370080471,ID-Easy 20 ns
163,-18.394245147705078,0.022107195109128952,0.002778967609629035,0.02488616295158863,ID-Easy 20 ns
164,-17.39655113220215,0.017497243359684944,0.0021962702739983797,0.019693514332175255,ID-Easy 20 ns
165,-17.534780502319336,0.0225825197994709,0.003024940611794591,0.025607461109757423,ID-Easy 20 ns
166,-18.1125431060791,0.022527234628796577,0.002912967000156641,0.02544020116329193,ID-Easy 20 ns
167,-18.072769165039062,0.02529449388384819,0.0032907116692513227,0.028585204854607582,ID-Easy 20 ns
168,-16.2978458404541,0.017995087429881096,0.0021758736111223698,0.02017096057534218,ID-Easy 20 ns
169,-18.372440338134766,0.0175440963357687,0.0020701901521533728,0.019614286720752716,ID-Easy 20 ns
170,-18.718624114990234,0.02529880963265896,0.0035136148799210787,0.028812425211071968,ID-Easy 20 ns
171,-16.053293228149414,0.019012125208973885,0.002488131169229746,0.021500255912542343,ID-Easy 20 ns
172,-17.574146270751953,0.01925482414662838,0.002541081514209509,0.021795906126499176,ID-Easy 20 ns
173,-17.636653900146484,0.018909810110926628,0.0023919667582958937,0.02130177617073059,ID-Easy 20 ns
174,-18.240264892578125,0.02211267501115799,0.003042582655325532,0.025155257433652878,ID-Easy 20 ns
175,-18.730745315551758,0.017869364470243454,0.0021098186261951923,0.01997918263077736,ID-Easy 20 ns
176,-17.735157012939453,0.022278303280472755,0.0027544191107153893,0.02503272145986557,ID-Easy 20 ns
177,-17.350276947021484,0.0195312537252903,0.002458384493365884,0.02198963798582554,ID-Easy 20 ns
178,-17.928205490112305,0.019461752846837044,0.002438983414322138,0.021900735795497894,ID-Easy 20 ns
179,-18.057483673095703,0.018354620784521103,0.002300092251971364,0.020654713734984398,ID-Easy 20 ns
180,-17.495243072509766,0.020819881930947304,0.002580102765932679,0.02339998446404934,ID-Easy 20 ns
181,-17.413280487060547,0.01929604262113571,0.0023678510915488005,0.02166389301419258,ID-Easy 20 ns
182,-16.7091064453125,0.016777340322732925,0.0020089943427592516,0.018786335363984108,ID-Easy 20 ns
183,-16.51030921936035,0.01926589570939541,0.0025551924481987953,0.02182108908891678,ID-Easy 20 ns
184,-17.091869354248047,0.023334061726927757,0.0031565993558615446,0.02649066038429737,ID-Easy 20 ns
185,-17.677228927612305,0.02137196809053421,0.0025376356206834316,0.02390960417687893,ID-Easy 20 ns
186,-17.268798828125,0.019328106194734573,0.0025385692715644836,0.021866675466299057,ID-Easy 20 ns
187,-18.734952926635742,0.027306554839015007,0.0038244847673922777,0.031131040304899216,ID-Easy 20 ns
188,-16.835521697998047,0.019128384068608284,0.002474177395924926,0.021602561697363853,ID-Easy 20 ns
189,-17.71462631225586,0.021376673132181168,0.0028769627679139376,0.024253636598587036,ID-Easy 20 ns
190,-18.653461456298828,0.023663397878408432,0.003257081378251314,0.02692047879099846,ID-Easy 20 ns
191,-16.93204689025879,0.01851196400821209,0.0023593935184180737,0.02087135799229145,ID-Easy 20 ns
192,-18.815940856933594,0.02064361982047558,0.0026040852535516024,0.02324770577251911,ID-Easy 20 ns
193,-18.151241302490234,0.02140439674258232,0.0028078178875148296,0.024212215095758438,ID-Easy 20 ns
194,-17.63582992553711,0.017570408061146736,0.00202117208391428,0.01959158107638359,ID-Easy 20 ns
195,-17.496726989746094,0.019297365099191666,0.002515871077775955,0.02181323617696762,ID-Easy 20 ns
196,-18.48224449157715,0.019515646621584892,0.002269275952130556,0.02178492210805416,ID-Easy 20 ns
197,-17.50958251953125,0.01992894895374775,0.0025138428900390863,0.022442791610956192,ID-Easy 20 ns
198,-17.741539001464844,0.021808123216032982,0.0027421447448432446,0.024550268426537514,ID-Easy 20 ns
199,-16.543235778808594,0.018364721909165382,0.002287037204951048,0.020651759579777718,ID-Easy 20 ns
0,-17.522186279296875,0.019406626001000404,0.002405047882348299,0.021811673417687416,ID-Hard 80 ns
1,-17.834808349609375,0.02249763533473015,0.002895454177632928,0.025393089279532433,ID-Hard 80 ns
2,-16.944503784179688,0.02014949917793274,0.002534726168960333,0.02268422581255436,ID-Hard 80 ns
3,-17.674964904785156,0.020854869857430458,0.0026555771473795176,0.023510446771979332,ID-Hard 80 ns
4,-17.40784454345703,0.022111134603619576,0.0028400407172739506,0.02495117485523224,ID-Hard 80 ns
5,-16.630571365356445,0.019285043701529503,0.002415005350485444,0.021700048819184303,ID-Hard 80 ns
6,-17.701885223388672,0.020920777693390846,0.00265815993770957,0.023578938096761703,ID-Hard 80 ns
7,-16.522109985351562,0.02158328704535961,0.002775943838059902,0.02435922995209694,ID-Hard 80 ns
8,-17.273672103881836,0.021129824221134186,0.002684685168787837,0.023814508691430092,ID-Hard 80 ns
9,-17.174728393554688,0.021055785939097404,0.0026783260982483625,0.023734111338853836,ID-Hard 80 ns
10,-18.528825759887695,0.024056462571024895,0.003156892489641905,0.027213355526328087,ID-Hard 80 ns
11,-16.454946517944336,0.01894441992044449,0.002336710225790739,0.021281130611896515,ID-Hard 80 ns
12,-18.013931274414062,0.02066146954894066,0.002646335167810321,0.02330780401825905,ID-Hard 80 ns
13,-17.57057762145996,0.024950606748461723,0.0033275471068918705,0.028278153389692307,ID-Hard 80 ns
14,-17.612773895263672,0.01910410262644291,0.0023932105395942926,0.021497312933206558,ID-Hard 80 ns
15,-17.383106231689453,0.021052854135632515,0.0026640594005584717,0.023716913536190987,ID-Hard 80 ns
16,-17.776229858398438,0.019858118146657944,0.0024908334016799927,0.022348951548337936,ID-Hard 80 ns
17,-17.174768447875977,0.018833037465810776,0.0023386781103909016,0.02117171511054039,ID-Hard 80 ns
18,-17.437761306762695,0.020564202219247818,0.002619532635435462,0.023183735087513924,ID-Hard 80 ns
19,-17.71123695373535,0.022015441209077835,0.0028171343728899956,0.024832576513290405,ID-Hard 80 ns
20,-17.972253799438477,0.022973081097006798,0.0030054489616304636,0.025978529825806618,ID-Hard 80 ns
21,-17.584835052490234,0.02260824479162693,0.0029363015200942755,0.02554454654455185,ID-Hard 80 ns
22,-16.95439338684082,0.02107246033847332,0.0026790951378643513,0.023751555010676384,ID-Hard 80 ns
23,-18.58648109436035,0.02332928404211998,0.0030638650059700012,0.02639314904808998,ID-Hard 80 ns
24,-17.93764877319336,0.022955162450671196,0.002987812040373683,0.025942973792552948,ID-Hard 80 ns
25,-18.25501251220703,0.02316848374903202,0.0030069078784435987,0.02617539092898369,ID-Hard 80 ns
26,-17.271944046020508,0.023402098566293716,0.0030625408980995417,0.026464639231562614,ID-Hard 80 ns
27,-17.513225555419922,0.020553290843963623,0.002599498024210334,0.0231527891010046,ID-Hard 80 ns
28,-17.617124557495117,0.021519096568226814,0.002737306524068117,0.024256402626633644,ID-Hard 80 ns
29,-16.795257568359375,0.021106811240315437,0.0026708398945629597,0.02377765066921711,ID-Hard 80 ns
30,-17.71799087524414,0.023801326751708984,0.003071113955229521,0.026872441172599792,ID-Hard 80 ns
31,-17.023637771606445,0.019757049158215523,0.0025053108111023903,0.022262360900640488,ID-Hard 80 ns
32,-17.77121925354004,0.02089337445795536,0.002667223336175084,0.023560598492622375,ID-Hard 80 ns
33,-16.862567901611328,0.019826998934149742,0.002492656698450446,0.022319655865430832,ID-Hard 80 ns
34,-17.11163330078125,0.018850136548280716,0.002329709241166711,0.021179845556616783,ID-Hard 80 ns
35,-16.488239288330078,0.019579732790589333,0.0024610122200101614,0.022040745243430138,ID-Hard 80 ns
36,-18.210933685302734,0.022781100124120712,0.002960710786283016,0.025741811841726303,ID-Hard 80 ns
37,-17.424158096313477,0.02088007517158985,0.0026546602603048086,0.023534735664725304,ID-Hard 80 ns
38,-17.469030380249023,0.024006405845284462,0.003142457688227296,0.027148863300681114,ID-Hard 80 ns
39,-16.74226951599121,0.01962861604988575,0.0024333654437214136,0.02206198126077652,ID-Hard 80 ns
40,-16.830020904541016,0.017598040401935577,0.0021524736657738686,0.01975051313638687,ID-Hard 80 ns
41,-16.370567321777344,0.01778956688940525,0.002189710270613432,0.01997927762567997,ID-Hard 80 ns
42,-17.717248916625977,0.021033339202404022,0.0026661506853997707,0.02369949035346508,ID-Hard 80 ns
43,-16.573463439941406,0.018529655411839485,0.0023066536523401737,0.02083630859851837,ID-Hard 80 ns
44,-17.91943359375,0.021040746942162514,0.00268460507504642,0.023725351318717003,ID-Hard 80 ns
45,-16.36428451538086,0.019314298406243324,0.00238477042876184,0.021699069067835808,ID-Hard 80 ns
46,-16.059877395629883,0.017440831288695335,0.002107687061652541,0.01954851858317852,ID-Hard 80 ns
47,-17.057655334472656,0.018088137730956078,0.0022207775618880987,0.02030891552567482,ID-Hard 80 ns
48,-17.332447052001953,0.02102477103471756,0.002680595265701413,0.023705366998910904,ID-Hard 80 ns
49,-15.921725273132324,0.01804179698228836,0.002217019209638238,0.020258815959095955,ID-Hard 80 ns
50,-16.026931762695312,0.0192375760525465,0.0024037568364292383,0.021641332656145096,ID-Hard 80 ns
51,-17.407005310058594,0.023138070479035378,0.002972245682030916,0.026110315695405006,ID-Hard 80 ns
52,-18.286327362060547,0.02297447994351387,0.0029569268226623535,0.025931406766176224,ID-Hard 80 ns
53,-17.082090377807617,0.020354071632027626,0.002579829189926386,0.022933900356292725,ID-Hard 80 ns
54,-17.243202209472656,0.020740022882819176,0.0026032014284282923,0.023343224078416824,ID-Hard 80 ns
55,-15.62497329711914,0.018191007897257805,0.0022465349175035954,0.020437542349100113,ID-Hard 80 ns
56,-18.037979125976562,0.025218026712536812,0.0033206408843398094,0.028538666665554047,ID-Hard 80 ns
57,-17.17770004272461,0.01948162540793419,0.002425391925498843,0.0219070166349411,ID-Hard 80 ns
58,-17.000253677368164,0.019620472565293312,0.002464652992784977,0.022085126489400864,ID-Hard 80 ns
59,-18.076059341430664,0.022162092849612236,0.002888699760660529,0.02505079284310341,ID-Hard 80 ns
60,-17.42302703857422,0.01997394673526287,0.0025004511699080467,0.022474396973848343,ID-Hard 80 ns
61,-17.796113967895508,0.021465228870511055,0.002734545385465026,0.024199774488806725,ID-Hard 80 ns
62,-17.40603256225586,0.022599685937166214,0.002910258946940303,0.025509944185614586,ID-Hard 80 ns
63,-18.266761779785156,0.020830553025007248,0.0026474441401660442,0.02347799763083458,ID-Hard 80 ns
64,-16.972362518310547,0.02016899734735489,0.0025654968339949846,0.022734494879841805,ID-Hard 80 ns
65,-17.485448837280273,0.020558714866638184,0.0025856709107756615,0.02314438670873642,ID-Hard 80 ns
66,-17.494413375854492,0.020856281742453575,0.00263874139636755,0.02349502220749855,ID-Hard 80 ns
67,-17.415706634521484,0.02127836085855961,0.00273904949426651,0.02401741035282612,ID-Hard 80 ns
68,-15.976506233215332,0.018331561237573624,0.002249843906611204,0.020581405609846115,ID-Hard 80 ns
69,-17.81629753112793,0.02551298961043358,0.0033695437014102936,0.028882533311843872,ID-Hard 80 ns
70,-16.869810104370117,0.020301679149270058,0.002559745218604803,0.022861424833536148,ID-Hard 80 ns
71,-15.931251525878906,0.01774924248456955,0.0021758268121629953,0.0199250690639019,ID-Hard 80 ns
72,-17.348264694213867,0.022867798805236816,0.0029558376409113407,0.02582363598048687,ID-Hard 80 ns
73,-17.05402374267578,0.02108077146112919,0.0026917390059679747,0.023772509768605232,ID-Hard 80 ns
74,-17.783824920654297,0.02012268640100956,0.0025282951537519693,0.022650981321930885,ID-Hard 80 ns
75,-17.847087860107422,0.020016666501760483,0.002503362251445651,0.022520028054714203,ID-Hard 80 ns
76,-16.808740615844727,0.02057398296892643,0.0025960453785955906,0.023170027881860733,ID-Hard 80 ns
77,-17.082311630249023,0.019474642351269722,0.0024742826353758574,0.02194892428815365,ID-Hard 80 ns
78,-18.205005645751953,0.023544318974018097,0.003077282104641199,0.02662160061299801,ID-Hard 80 ns
79,-17.494165420532227,0.020249228924512863,0.0025449960958212614,0.022794224321842194,ID-Hard 80 ns
80,-17.49286460876465,0.02013348415493965,0.002538047730922699,0.02267153188586235,ID-Hard 80 ns
81,-17.264787673950195,0.02494303695857525,0.0032904157415032387,0.028233453631401062,ID-Hard 80 ns
82,-17.984533309936523,0.023065384477376938,0.002942242193967104,0.026007626205682755,ID-Hard 80 ns
83,-16.905458450317383,0.019533883780241013,0.002443947596475482,0.021977830678224564,ID-Hard 80 ns
84,-16.435165405273438,0.018611514940857887,0.002290662145242095,0.020902177318930626,ID-Hard 80 ns
85,-16.92623519897461,0.019288651645183563,0.0024077813141047955,0.021696433424949646,ID-Hard 80 ns
86,-17.113588333129883,0.020506324246525764,0.0026108035817742348,0.023117128759622574,ID-Hard 80 ns
87,-16.840164184570312,0.019452111795544624,0.00246219034306705,0.021914301440119743,ID-Hard 80 ns
88,-17.10042381286621,0.02088940516114235,0.002666702028363943,0.02355610765516758,ID-Hard 80 ns
89,-16.157238006591797,0.019088225439190865,0.0023685076739639044,0.021456733345985413,ID-Hard 80 ns
90,-16.10894775390625,0.018925746902823448,0.002364284358918667,0.02129003033041954,ID-Hard 80 ns
